1 0.627306 360.17 1366.64
2 0.590299 297.89 1366.98
3 0.545490 268.30 1326.72
4 0.526888 245.79 1315.50
5 0.498078 222.82 1288.72
6 0.467858 215.05 1249.53
7 0.448728 210.16 1223.97
8 0.427051 211.23 1190.43
9 0.408519 197.49 1169.57
10 0.397400 205.87 1147.11
11 0.380599 188.68 1129.98
12 0.359580 181.68 1099.29
13 0.330979 174.93 1054.32
14 0.312205 198.91 1006.42
15 0.303814 190.40 996.57
16 0.298971 196.58 983.57
17 0.289883 193.32 968.67
18 0.273951 189.02 940.95
19 0.265843 195.23 920.71
20 0.251667 185.48 898.95
21 0.240631 187.06 875.03
22 0.230299 192.11 849.36
23 0.216831 195.33 817.23
24 0.207397 173.21 812.68
25 0.194656 169.57 786.06
26 0.187571 162.26 774.60
27 0.182469 151.72 769.62
28 0.175208 145.53 756.19
29 0.173205 143.73 752.48
30 0.169955 141.74 745.79
31 0.165419 142.70 733.93
32 0.160255 141.85 721.47
33 0.156895 139.99 714.11
34 0.153687 138.05 707.10
35 0.150595 136.77 699.88
36 0.147186 136.38 691.15
37 0.144776 135.16 685.53
38 0.141563 134.40 677.39
39 0.138834 137.01 668.19
40 0.136234 131.33 664.85
41 0.133592 127.58 659.99
42 0.131850 125.43 656.51
43 0.129473 124.92 650.16
44 0.128331 123.73 647.70
45 0.126495 122.77 643.10
46 0.125078 124.28 638.07
47 0.123419 122.19 634.64
48 0.121121 119.77 629.52
49 0.119640 117.71 626.49
51 0.115134 111.70 616.90
52 0.114093 111.95 613.65
53 0.113068 109.83 611.86
54 0.111693 108.48 608.53
55 0.110071 106.88 604.58
56 0.109264 108.03 601.44
57 0.108155 107.46 598.39
58 0.106981 106.42 595.41
59 0.106019 103.51 594.16
60 0.104809 102.04 591.26
61 0.103550 101.22 587.82
62 0.102031 100.45 583.50
63 0.100872 99.53 580.38
64 0.099722 100.14 576.38
65 0.098609 100.89 572.40
66 0.097369 98.19 569.98
67 0.096167 95.97 567.37
68 0.094729 96.97 562.13
69 0.093123 95.78 557.56
70 0.091413 94.14 552.85
71 0.090715 94.17 550.51
72 0.090083 93.76 548.64
73 0.089411 92.60 547.04
74 0.088439 92.14 544.04
75 0.087110 90.86 540.26
76 0.086672 88.50 540.08
77 0.085942 88.16 537.78
78 0.084799 87.75 534.10
79 0.083711 86.27 531.16
80 0.082492 86.44 526.84
81 0.082180 85.71 526.16
82 0.081693 85.52 524.56
83 0.081045 86.08 521.98
84 0.080206 85.71 519.23
85 0.079442 85.23 516.79
86 0.078503 83.94 514.16
87 0.077638 82.91 511.62
88 0.076970 81.40 510.03
89 0.076118 79.60 507.91
90 0.075389 79.28 505.44
91 0.074697 79.64 502.74
92 0.073852 79.00 499.99
93 0.072957 79.34 496.51
94 0.072465 80.17 494.24
95 0.071780 78.94 492.37
96 0.070864 78.98 488.92
97 0.070120 77.17 487.09
98 0.069209 75.89 484.32
99 0.068500 75.50 481.83
101 0.067127 73.92 477.41
102 0.066619 73.78 475.53
103 0.066191 73.59 473.97
104 0.065718 73.06 472.41
105 0.065293 72.70 470.95
106 0.064807 71.95 469.43
107 0.064578 72.35 468.34
108 0.064277 71.83 467.42
109 0.063989 71.42 466.50
110 0.063662 70.95 465.45
111 0.063308 70.84 464.12
112 0.062993 70.36 463.11
113 0.062635 69.61 462.07
114 0.062223 68.89 460.79
115 0.061998 68.65 460.02
116 0.061696 68.75 458.76
117 0.061278 69.34 456.79
118 0.060825 68.29 455.50
119 0.060485 68.25 454.15
120 0.060031 68.44 452.22
121 0.059681 69.41 450.30
122 0.059372 69.08 449.21
123 0.058957 68.76 447.68
124 0.058466 67.93 446.09
125 0.058080 67.26 444.84
126 0.057884 66.79 444.26
127 0.057611 66.65 443.20
128 0.057280 65.58 442.37
129 0.056989 64.68 441.60
130 0.056772 64.73 440.68
131 0.056504 64.81 439.52
132 0.056231 64.52 438.52
133 0.056042 64.06 437.96
134 0.055823 63.45 437.34
135 0.055538 62.94 436.39
136 0.055309 62.79 435.49
137 0.055049 63.47 434.07
138 0.054818 62.79 433.42
139 0.054542 62.32 432.48
140 0.054361 62.20 431.77
141 0.054128 61.80 430.97
142 0.053878 61.89 429.86
143 0.053645 61.19 429.20
144 0.053517 60.68 428.90
145 0.053332 61.04 427.93
146 0.053105 61.20 426.89
147 0.052848 60.96 425.89
148 0.052785 61.17 425.52
149 0.052677 61.18 425.05
151 0.052267 61.42 423.17
152 0.052025 61.26 422.19
153 0.051899 61.14 421.70
154 0.051735 61.44 420.84
155 0.051562 61.11 420.25
156 0.051365 60.95 419.47
157 0.051169 61.42 418.38
158 0.051004 61.35 417.69
159 0.050885 61.21 417.23
160 0.050710 61.26 416.45
161 0.050502 60.80 415.75
162 0.050323 60.42 415.15
163 0.050182 60.62 414.43
164 0.050021 59.90 414.06
165 0.049865 59.73 413.45
166 0.049736 59.98 412.76
167 0.049586 59.70 412.23
168 0.049439 59.57 411.64
169 0.049346 59.14 411.43
170 0.049254 59.01 411.08
171 0.049137 59.20 410.47
172 0.049027 59.31 409.93
173 0.048895 59.64 409.17
174 0.048762 59.56 408.62
175 0.048627 59.48 408.05
176 0.048461 59.69 407.20
177 0.048353 59.69 406.71
178 0.048220 59.58 406.17
179 0.048068 59.23 405.65
180 0.047989 59.02 405.39
181 0.047894 58.87 405.04
182 0.047787 59.06 404.46
183 0.047720 59.16 404.11
184 0.047644 59.13 403.78
185 0.047567 59.14 403.42
186 0.047495 59.22 403.06
187 0.047420 59.03 402.81
188 0.047336 58.98 402.45
189 0.047242 59.05 401.99
190 0.047156 58.77 401.74
191 0.047066 58.80 401.31
192 0.046990 58.75 400.98
193 0.046907 58.73 400.62
194 0.046821 58.65 400.26
195 0.046731 58.87 399.74
196 0.046674 58.78 399.52
197 0.046605 58.96 399.12
198 0.046530 58.96 398.78
199 0.046479 58.49 398.77
201 0.046352 58.58 398.14
