1.800000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 8.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00
5.352718869149755143e-01 6.221435811646354175e-01 7.090152754142953206e-01 7.958869696639552238e-01 8.827586639136151270e-01 9.696303581632750301e-01 1.056502052412934933e+00 1.143373746662594836e+00 1.230245440912254740e+00 1.317117135161914643e+00 1.403988829411574546e+00 1.490860523661234449e+00 1.577732217910894352e+00 1.664603912160554255e+00 1.751475606410214159e+00 1.838347300659874062e+00 1.925218994909533965e+00 2.012090689159193868e+00 2.098962383408853771e+00 2.185834077658513674e+00 2.272705771908173578e+00 2.359577466157833481e+00 2.446449160407493384e+00 2.533320854657153287e+00 2.620192548906813190e+00 2.707064243156473093e+00 2.793935937406132997e+00 2.880807631655792900e+00 2.967679325905452803e+00 3.054551020155112706e+00 3.141422714404772609e+00 3.228294408654432512e+00 3.315166102904092416e+00 3.402037797153752319e+00 3.488909491403412222e+00 3.575781185653072125e+00 3.662652879902732028e+00 3.749524574152391931e+00 3.836396268402051835e+00 3.923267962651711738e+00 4.010139656901371197e+00 4.097011351151031988e+00 4.183883045400691003e+00 4.270754739650351794e+00 4.357626433900010809e+00 4.444498128149671601e+00 4.531369822399330616e+00 4.618241516648991407e+00 4.705113210898650422e+00 4.791984905148311213e+00
