1 0.250790 363.86 1434.18
2 0.188691 260.74 1440.37
3 0.169578 220.87 1438.67
4 0.152373 207.94 1367.37
5 0.132292 189.74 1284.12
6 0.117891 199.31 1158.48
7 0.113178 194.41 1137.58
8 0.108950 186.00 1129.41
9 0.101276 176.44 1096.75
10 0.091305 164.45 1049.49
11 0.078503 143.99 994.48
12 0.075460 140.13 977.52
13 0.070026 130.25 952.72
14 0.066835 125.62 934.44
15 0.062106 120.26 902.65
16 0.059849 117.29 887.77
17 0.057124 114.80 866.86
18 0.054507 116.80 836.19
19 0.053309 116.05 825.70
20 0.051348 114.67 808.56
21 0.049223 110.02 796.89
22 0.047829 109.79 782.42
23 0.047201 106.34 783.54
24 0.046069 104.60 775.12
25 0.044201 102.09 760.07
26 0.041319 99.12 733.94
27 0.039636 96.62 719.88
28 0.037652 97.01 695.15
29 0.036706 96.00 685.87
30 0.035417 94.81 672.52
31 0.033943 90.14 664.54
32 0.033172 88.41 658.51
33 0.032433 87.65 650.63
34 0.031528 87.15 639.82
35 0.030775 85.02 634.58
36 0.029823 82.83 626.60
37 0.028738 81.45 614.79
38 0.028111 80.55 608.07
39 0.027365 77.75 603.70
40 0.026315 75.30 594.00
41 0.026026 74.74 591.05
42 0.025544 73.32 587.07
43 0.024889 69.32 585.68
44 0.024154 67.16 579.18
45 0.023431 65.72 571.27
46 0.023087 65.68 566.19
47 0.022687 64.72 562.02
48 0.022217 63.34 557.51
49 0.021729 61.50 553.50
51 0.021000 61.18 542.77
52 0.020675 60.42 539.10
53 0.020423 60.19 535.54
54 0.020090 59.72 531.12
55 0.019691 59.06 525.93
56 0.019323 58.05 521.84
57 0.018866 57.57 515.25
58 0.018479 56.01 511.72
59 0.018382 54.98 511.96
60 0.018229 54.41 510.45
61 0.017977 54.05 506.87
62 0.017773 54.28 503.01
63 0.017481 53.98 498.60
64 0.017175 52.85 495.39
65 0.017052 52.59 493.74
66 0.016873 51.91 491.84
67 0.016611 51.75 487.60
68 0.016360 51.96 482.83
69 0.016062 51.88 477.68
70 0.015902 51.85 474.88
71 0.015737 51.29 472.95
72 0.015513 50.86 469.69
73 0.015336 50.50 467.11
