ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.41780952614312095    0.2969705456913545     0.1208386974219931     2.8302977370805293e-07 0.5503725616005709     1.4332682479402408     0.5761690888393243     1.395861773824965      1.0048639459337778     0.9843310242945087     493    1933   0.0                    0.0                    0                      5.656473854262571e-08  7.57402154407822e-08   1.5072481972464502e-07
0           0          1        0.2507900378820293     0.12979645190232542    0.12099330294527148    2.830344322740224e-07  0.363857638262325      1.434184843201119      0.36879615726607107    1.396645065895084      1.0055016902964278     0.9848903023714074     493    1933   4.658393325189209e-12  1.7265183064179083e-16 0                      5.6564738542625115e-08 7.57402154407817e-08   1.507248197246386e-07 
0           0          2        0.18869135577815177    0.06665214271664595    0.12203892988002576    2.831814798052559e-07  0.26073968927162       1.4403686411759582     0.24083011340791907    1.4011942118253395     1.0057594898437174     0.9841546884430413     493    1933   1.5165486668137643e-10 2.3466789744806965e-14 0                      5.656474037901419e-08  7.574021704869286e-08  1.5072484404407773e-07
0           0          3        0.16957784024500827    0.0478254668741582     0.12175209001998054    2.8335086952754544e-07 0.22086642163265083    1.4386749267392434     0.2001269683142494     1.39936006507426       0.9993750914963109     0.977345081509351      493    1933   3.2062480786210574e-10 7.888892532741757e-14  0                      5.656471658984157e-08  7.574019792989618e-08  1.5072525131102029e-07
0           0          4        0.15237263928884637    0.04239006572442106    0.10998228981990953    2.8374451566964947e-07 0.20793717087826352    1.3673693502585018     0.18743371935831551    1.326542806590154      0.9627093248542447     0.9400843969486308     493    1933   7.11601367630744e-10   3.5389868331129115e-13 0                      5.6564645877853836e-08 7.574014185016601e-08  1.507277726753156e-07 
0           0          5        0.1322922843959705     0.03529400370716706    0.09699799643998717    2.842488163252097e-07  0.18973635333343586    1.2841206917663717     0.177451251434118      1.2400643433288834     0.9118601514325648     0.8868311953845829     493    1933   1.2084013519969903e-09 1.0187475372015438e-12 0                      5.656421575104454e-08  7.573974303591358e-08  1.5073543743871738e-07
0           0          6        0.1178912053902917     0.03894500518369422    0.07894591490335706    2.85303240417739e-07   0.1993085680090215     1.158482007953354      0.1869615635286277     1.1099413612172597     0.8186072639333543     0.7899670390384839     493    1933   2.183855558727084e-09  2.9836845236334082e-12 0                      5.6560983292522654e-08 7.573645957980242e-08  1.508189583021632e-07 
0           0          7        0.11317822413946715    0.03705477392031783    0.07612316462251287    2.8559663652234133e-07 0.19441159788817322    1.1375824399318835     0.18471428562649025    1.0871099232862016     0.8090823889303758     0.7793723560689342     493    1933   2.4647632790055517e-09 3.5725856231247986e-12 0                      5.6559118951579466e-08 7.57339458568927e-08   1.508352358492405e-07 
0           0          8        0.10895045404266755    0.03391689701264972    0.07503327097011786    2.860598998619869e-07  0.18599794339739184    1.1294094100108085     0.16944522065666023    1.0768830096505235     0.8099956886783952     0.779027645793202      493    1933   2.8744018496342055e-09 4.56867639296434e-12   0                      5.655308218243674e-08  7.572726964115928e-08  1.509005775123637e-07 
0           0          9        0.10127584814594542    0.030519232971309266   0.07075632850403656    2.866705994553321e-07  0.17643587397799038    1.0967486462214693     0.16082731812606824    1.0436378123969365     0.7843804889123425     0.7532416662281685     493    1933   3.2907674606057858e-09 5.754572864575898e-12  0                      5.655255435521748e-08  7.572492809291226e-08  1.5109659497373195e-07
