0.529177 -0.01853029853288035
0.5616936984924623 -0.0009459962958544565
0.5942103969849246 0.013669388558184892
0.6267270954773869 0.00486192976137545
0.6592437939698492 -0.009256169040554596
0.6917604924623115 -0.006669440484643019
0.7242771909547738 0.005445786926031815
0.7567938894472361 0.007228111652580083
0.7893105879396984 -0.0021290840797973942
0.8218272864321609 -0.006870401785647573
0.8543439849246232 -0.0007543681629726962
0.8868606834170855 0.005665424599101243
0.9193773819095478 0.003096148525173703
0.9518940804020101 -0.0036182634647730083
0.9844107788944724 -0.004576717561064925
1.0169274773869346 0.0008760855787954824
1.049444175879397 0.004718065346651201
1.0819608743718594 0.002035458221882891
1.1144775728643217 -0.0031312131491176842
1.146994271356784 -0.003982650336183724
1.1795109698492463 0.00048399760999018326
1.2120276683417086 0.004856751313241148
1.244544366834171 0.003760990660509833
1.2770610653266332 -0.002832756809937109
1.3095777638190955 -0.010459059800098203
1.3420944623115578 -0.014840475035157397
1.3746111608040201 -0.015141341773187378
1.4071278592964824 -0.013401263814500908
1.4396445577889447 -0.01185781151741594
1.472161256281407 -0.011096640973732974
1.5046779547738693 -0.010260778685449168
1.5371946532663316 -0.008419712091665588
1.569711351758794 -0.005572133536986712
1.6022280502512563 -0.0025836395624878605
1.6347447487437186 -0.0004366938359225969
1.6672614472361809 0.0004359093721291174
1.6997781457286432 0.00028748392884381246
1.7322948442211055 -0.00025882843323188354
1.7648115427135678 -0.0006325515663547776
1.79732824120603 -0.0005660743055955209
1.8298449396984924 -0.00010961085411054228
1.8623616381909547 0.0004963457685676076
1.894878336683417 0.0009736520496517187
1.9273950351758793 0.0011206097687477268
1.9599117336683418 0.0008760938653722405
1.9924284321608041 0.00033743789305162863
2.024945130653266 -0.00027061321566179686
2.0574618291457285 -0.0006767391297444192
2.089978527638191 -0.0006741056316172944
2.122495226130653 -0.0002180806005753766
2.1550119246231154 0.000537867115554036
2.1875286231155777 0.0012927804942250987
2.22004532160804 0.001718686341632747
2.2525620201005023 0.0015987236682235562
2.2850787185929646 0.0009208966270648489
2.317595417085427 -0.00011388056196892649
2.3501121155778892 -0.0011712079542007814
2.3826288140703515 -0.0019136174665277395
2.4151455125628143 -0.00212614855144011
2.4476622110552766 -0.0017875369707098798
2.480178909547739 -0.0010638191349130466
2.512695608040201 -0.00023401281868018486
2.5452123065326635 0.00041741851873666747
2.577729005025126 0.0006982893293070447
2.610245703517588 0.000562754807674537
2.6427624020100504 0.00010833014999889201
2.6752791005025127 -0.00047524679854404894
2.707795798994975 -0.0009808424111383829
2.7403124974874373 -0.001253581502680845
2.7728291959798996 -0.001232868696490641
2.805345894472362 -0.0009573458603426843
2.8378625929648242 -0.0005373019911871779
2.8703792914572865 -0.00010898842725737268
2.902895989949749 0.00021137926677283758
2.935412688442211 0.000359282361557689
2.9679293869346735 0.0003318829834029202
3.0004460854271358 0.00017727265844769136
3.032962783919598 -2.9701109610869025e-5
3.0654794824120604 -0.00021492935388778278
3.0979961809045227 -0.00032672783152065676
3.130512879396985 -0.00034624546350414676
3.1630295778894473 -0.0002857629282857488
3.1955462763819096 -0.00017799296847442747
3.228062974874372 -6.1637765895739e-5
3.260579673366834 3.1503948832778406e-5
3.2930963718592965 8.423104259236425e-5
3.325613070351759 9.523845960757171e-5
3.358129768844221 7.513194947250668e-5
3.3906464673366834 3.9724234738969244e-5
3.4231631658291457 3.4818942822312238e-6
