10	0.14707288808434676	1.1880877043025642	0.10450008460028937
20	0.14656539791282844	1.114063798029194	0.09447061056237727
30	0.13570335950672932	1.0790461149539041	0.08667558063358963
40	0.13265849818139133	1.0788391790138183	0.08583088969566892
50	0.060693534657401856	0.6538391251416821	0.0288723321630589
60	0.04968731303766076	0.5164789652312839	0.01822570966315478
70	0.04870068849686163	0.5113717078338357	0.017821897633045283
80	0.04337924222290632	0.47820588381918483	0.015411832029969251
90	0.04294015283676653	0.4766843141492785	0.015287689117885294
100	0.04122254922318357	0.4647298823763853	0.014484060016094898
110	0.04114675401156115	0.4610954116074005	0.014280359539866555
120	0.04073671329125949	0.4565611739398705	0.014003114660549494
130	0.040819681447531675	0.45471014267549514	0.01390901793365616
140	0.04076029431559639	0.45387814226058787	0.01385851552885873
150	0.04061015466422748	0.4535118239988003	0.013825208699651361
153	0.04048004786877265	0.4532115465907398	0.013796675560480557
