10	0.14707288808435492	1.1880877043025266	0.10450008460028959
20	0.14656539787847148	1.1140637981120782	0.09447061056311183
30	0.13570335950693924	1.079046114953464	0.0866755806335706
40	0.1326584993039288	1.0788391782398776	0.08583088969565779
50	0.13203091333118944	1.07505379466722	0.08510129546816336
60	0.13101427745219552	1.0660645315656496	0.0836859071520286
70	0.13095864631205867	1.0651858586655127	0.08355926294306674
80	0.13090343901125262	1.0647833955060326	0.08350186811074281
90	0.13079582754650163	1.0641467157957378	0.0833857699536991
100	0.13073052005859	1.0638837360115212	0.08333923117567958
