rmse	Dict{String, Any}("set" => Dict("V" => 0.0, "E" => 0.05482642720790811, "F" => 0.30833326644044845), "shaiducarbon" => Dict("V" => 0.0, "E" => 0.05482642720790811, "F" => 0.30833326644044845))
mae	Dict{String, Any}("set" => Dict("V" => 0.0, "E" => 0.04067535921494397, "F" => 0.19179968541668324), "shaiducarbon" => Dict("V" => 0.0, "E" => 0.04067535921494397, "F" => 0.19179968541668324))
