ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.4401484113827833     0.33026264406721817    0.10988548428579156    2.8302977370805293e-07 0.5804032192376269     1.3667674439840998     0.5180615918655297     1.3211358668935422     0.9671821079328491     0.9417466038362141     793    2233   0.0                    0.0                    0                      5.656473854262571e-08  7.57402154407822e-08   1.5072481972464502e-07
0           0          1        0.2653846409968657     0.1555112300657269     0.1098731279011862     2.830299526184266e-07  0.3982730905356705     1.366690596804949      0.3397951803033835     1.3211948889293312     0.9674529173161844     0.9420781884484092     793    2233   1.7890932864436937e-13 1.045090972223592e-18  0                      5.656473854262571e-08  7.57402154407822e-08   1.5072481972464497e-07
0           0          2        0.20047178420689485    0.08963347144275147    0.11083802971907995    2.8304506350857803e-07 0.3023675592037062     1.372678592538721      0.2599876196118944     1.3275683141124401     0.9842716696425311     0.9579529273979279     793    2233   1.5289965567370196e-11 5.646798675335767e-16  0                      5.6564738456095677e-08 7.574021535972552e-08  1.5072481916250962e-07
0           0          3        0.1761349262342249     0.0696864245937242     0.10644821856580156    2.830746991104548e-07  0.2666086140312189     1.3452210704140655     0.23344014933821639    1.2990365867420812     0.9591107174524406     0.9326244233142096     793    2233   4.4967965811495616e-11 3.714801655056048e-15  0                      5.656473345924202e-08  7.574021073216804e-08  1.507247832384316e-07 
0           0          4        0.17121780974930875    0.06226209802468072    0.10895542862803678    2.8309659123994263e-07 0.2520066268499368     1.360971086997193      0.21981707913301016    1.3126792551838145     0.9743739072954719     0.9453003003730784     793    2233   6.686705950282456e-11  6.201071510061913e-15  0                      5.65647338169029e-08   7.57402108797551e-08   1.507247732827103e-07 
0           0          5        0.16396634609484206    0.0558049033077371     0.1081611596450877     2.831420172418339e-07  0.23858122592928993    1.3560013742019839     0.20896252789586814    1.3071927650646835     0.9664379169500138     0.9374402720505178     793    2233   1.1232914728293047e-10 1.2828017789049304e-14 0                      5.656472615781424e-08  7.574020364667934e-08  1.507247454620396e-07 
0           0          6        0.1560193533615028     0.05125878735443497    0.10476028276530308    2.832417647806572e-07  0.2286568675859177     1.334512952157687      0.20223143288987425    1.2816680140963836     0.9567931311761901     0.9241016123344866     793    2233   2.115338719551831e-10  3.760272603960477e-14  0                      5.656477906278015e-08  7.574025143105754e-08  1.507251628121383e-07 
0           0          7        0.14839205453796733    0.05140663281162307    0.09698513827730139    2.834490428962172e-07  0.22898638706376118    1.2840355767093663     0.20770914522046405    1.2267275888097906     0.9282327648606857     0.8923345321918393     793    2233   4.16640853997008e-10   1.0777739659126256e-13 0                      5.656496257889777e-08  7.574041468570751e-08  1.507269170002183e-07 
0           0          8        0.13537415528156624    0.04640886014278515    0.08896501144369011    2.8369509101782084e-07 0.21757076398039707    1.2297988474256951     0.19734646529270658    1.1734902972681585     0.8863613767853309     0.8509887806778783     793    2233   6.591070328113929e-10  2.47477839008816e-13   0                      5.656512248764969e-08  7.574054600729581e-08  1.5073006801222497e-07
0           0          9        0.1300514121108723     0.04465829038598989    0.0853928378405118     2.838843705983611e-07  0.21342787115869488    1.2048561131730413     0.19441522219049365    1.1423978283019576     0.8639211561584814     0.825332016436215      793    2233   8.436900628899588e-10  3.897113637832995e-13  0                      5.656562807352106e-08  7.574096390079921e-08  1.507336988497871e-07 
0           0          10       0.12733720028112672    0.04397244703146411    0.08336446926834623    2.83981316406339e-07   0.21178266209917684    1.1904604098760518     0.189153701733476      1.1266196087345859     0.8540218592923144     0.8148691319299982     793    2233   9.317519338080082e-10  4.628340860406349e-13  0                      5.656710416806887e-08  7.574226128938835e-08  1.5073973618098773e-07
0           0          11       0.12218463698324382    0.041485069101632695   0.08069928375610333    2.8412550780770256e-07 0.20570554313810135    1.1712761559329086     0.18382693606379688    1.106765389284935      0.8422002238014985     0.8029366352361315     793    2233   1.0496101367632541e-09 5.7542866897977e-13    0                      5.656837046793288e-08  7.574333530046546e-08  1.50763616473872e-07  
0           0          12       0.11430742635899135    0.03850229245231218    0.07580484948519775    2.8442148139963054e-07 0.19817249631535724    1.1352015020555333     0.1827559814441008     1.069598726823941      0.8148915069445372     0.7749599317112776     793    2233   1.3101532958693554e-09 8.603637829778241e-13  0                      5.6577027909070206e-08 7.575099871993125e-08  1.507824411109768e-07 
0           0          13       0.10673802043578244    0.03347567406177803    0.07326206126772634    2.8510627806677096e-07 0.1847841647388467     1.1159995744934372     0.1670600617263146     1.0484401283980946     0.7912569219705298     0.7504061844200333     793    2233   1.7818105664286937e-09 1.4948182014122559e-12 0                      5.65746145340128e-08   7.574852539828001e-08  1.5099983274984803e-07
0           0          14       0.10141788505151775    0.028883580991384685   0.07253401817355344    2.8588657962376714e-07 0.1716428052878646     1.1104405961517962     0.15596875007173622    1.0361356888522102     0.7881868927574909     0.7449812570801679     793    2233   2.275666537520438e-09  2.3742142257229638e-12 0                      5.657670046764471e-08  7.575008312853488e-08  1.5128175527584142e-07
0           0          15       0.09667289863613389    0.028633644094348137   0.06803896807894802    2.864628377271078e-07  0.17089855754846558    1.0754824338122653     0.1526194487095383     0.9975135813085466     0.7477924150624192     0.7022364905577093     793    2233   2.6822678776076913e-09 3.21121693106132e-12   0                      5.6575707117297816e-08 7.574897835059996e-08  1.5145267316467128e-07
0           0          16       0.09239801050517321    0.028664149768254092   0.06373357356715066    2.871697684517919e-07  0.17098956915416194    1.04089901442256       0.15620089252483083    0.9686798436463963     0.7253331163640759     0.6826725335330102     793    2233   3.0739783974544216e-09 4.154737006547561e-12  0                      5.657867735364977e-08  7.575132350341211e-08  1.5176163446026905e-07
0           0          17       0.08664084198997374    0.02669463362609293    0.05994592046268737    2.879011934496241e-07  0.16501068539583363    1.0094952476357921     0.14968711043736355    0.9370655852253902     0.7004838020717248     0.6573675674317737     793    2233   3.487412038717389e-09  5.239082742816911e-12  0                      5.658085092235225e-08  7.575299068462589e-08  1.5207470072118578e-07
0           0          18       0.08351219599941899    0.02601022881680719    0.05750167886813197    2.883144798354654e-07  0.1628816545514843     0.9887004337012011     0.14512976685457607    0.9186561859284085     0.6851742397903701     0.6433508535102156     793    2233   3.7679046204098515e-09 6.013929652199206e-12  0                      5.6581880267262855e-08 7.575371059570317e-08  1.5220497042243733e-07
0           0          19       0.0813060906752861     0.022174374643307855   0.05913142715870907    2.888732691687202e-07  0.1503923606205033     1.0026137186048742     0.13612590353135653    0.9378681695146012     0.7029423319681195     0.6639039178266645     793    2233   4.143655246507488e-09  7.147212265620984e-12  0                      5.6576627604281796e-08 7.574853644003466e-08  1.5239730266563065e-07
0           0          20       0.07795935429269903    0.021479795574633805   0.05647926940079342    2.893172718165775e-07  0.14801821334909823    0.979871209156857      0.13567601922184017    0.9160098664463879     0.683116932583153      0.644461324962904      793    2233   4.474682904860167e-09  8.216993763728674e-12  0                      5.657334332918719e-08  7.574493057535674e-08  1.5251609801340967e-07
0           0          21       0.07335461325335392    0.019449812877486716   0.053904510334137984   2.9004172922007774e-07 0.14085030753342007    0.9572756562740862     0.1277001279219846     0.8949828131900653     0.6637434443687896     0.6260351503186571     793    2233   5.0148661647720595e-09 1.0123624428423305e-11 0                      5.656410627207101e-08  7.573607088421878e-08  1.5271656227458746e-07
0           0          22       0.06698212648128776    0.016994019710686342   0.0499878153637716     2.9140682981758847e-07 0.13165827016360696    0.9218421053155835     0.1208520055196492     0.8617876334579349     0.6355533851635662     0.5994670898617255     793    2233   5.850059235341613e-09  1.3485987022619794e-11 0                      5.653316645883298e-08  7.570755766731314e-08  1.5330256046907808e-07
