1 0.265385 398.27 1366.69
2 0.200472 302.37 1372.68
3 0.176135 266.61 1345.22
4 0.171218 252.01 1360.97
5 0.163966 238.58 1356.00
6 0.156019 228.66 1334.51
7 0.148392 228.99 1284.04
8 0.135374 217.57 1229.80
9 0.130051 213.43 1204.86
10 0.127337 211.78 1190.46
11 0.122185 205.71 1171.28
12 0.114307 198.17 1135.20
13 0.106738 184.78 1116.00
14 0.101418 171.64 1110.44
15 0.096673 170.90 1075.48
16 0.092398 170.99 1040.90
17 0.086641 165.01 1009.50
18 0.083512 162.88 988.70
19 0.081306 150.39 1002.61
20 0.077959 148.02 979.87
21 0.073355 140.85 957.28
22 0.066982 131.66 921.84
23 0.061023 123.79 884.30
24 0.059423 130.39 852.54
25 0.057207 128.61 834.75
26 0.055380 123.80 828.28
27 0.052954 120.65 810.92
28 0.051104 117.88 798.22
29 0.048351 115.82 773.56
30 0.045868 110.41 759.33
31 0.043173 106.47 738.23
32 0.042386 104.75 733.27
33 0.041190 101.18 727.75
34 0.039495 100.07 710.29
35 0.037974 94.69 704.34
36 0.036470 91.50 693.15
37 0.035752 90.79 685.87
38 0.034702 87.91 679.07
39 0.033166 83.88 668.25
40 0.032138 83.31 656.26
41 0.031591 82.96 649.88
42 0.030837 81.87 642.27
43 0.030139 79.65 637.65
44 0.029252 79.33 626.41
45 0.028360 78.89 615.12
46 0.027954 79.87 607.36
47 0.027260 78.56 600.47
48 0.026548 75.24 597.45
49 0.025857 73.72 590.74
51 0.024881 72.72 578.65
52 0.024495 71.63 575.23
53 0.023969 70.11 570.57
54 0.023499 69.35 565.09
55 0.023158 67.56 563.56
56 0.022829 66.99 559.72
57 0.022467 65.64 556.89
58 0.021903 64.77 549.92
59 0.021569 63.80 546.64
60 0.021213 62.09 544.39
61 0.020722 60.69 539.33
62 0.020179 61.22 529.69
63 0.019966 62.05 524.64
64 0.019639 60.62 522.12
65 0.019192 59.82 516.35
66 0.018788 58.18 512.82
67 0.018403 56.11 510.27
68 0.018062 53.83 508.67
69 0.017672 53.74 502.28
70 0.017289 53.60 495.99
71 0.017104 54.09 491.94
72 0.016863 53.35 489.11
73 0.016648 54.41 483.38
74 0.016426 54.73 478.86
75 0.016172 53.42 476.82
76 0.015952 52.69 474.23
77 0.015720 51.80 471.72
78 0.015556 50.81 470.55
79 0.015375 50.06 468.61
80 0.015304 49.96 467.49
81 0.015197 49.78 465.88
82 0.015053 49.40 463.92
83 0.014859 49.09 460.90
84 0.014685 48.98 457.89
85 0.014481 48.43 455.07
86 0.014299 47.92 452.54
87 0.014113 47.43 449.92
88 0.013998 47.35 447.87
89 0.013855 46.48 446.68
90 0.013745 46.52 444.51
91 0.013603 46.48 441.85
92 0.013442 46.60 438.52
93 0.013308 46.75 435.67
94 0.013186 46.10 434.43
95 0.013062 45.80 432.52
96 0.012943 45.43 430.85
97 0.012808 45.28 428.43
98 0.012731 45.42 426.65
99 0.012669 45.32 425.58
101 0.012518 45.00 423.15
102 0.012422 44.85 421.48
103 0.012351 44.79 420.14
104 0.012239 44.27 418.81
105 0.012205 44.31 418.05
106 0.012146 44.27 416.90
107 0.012048 43.96 415.45
108 0.011916 43.66 413.27
