c: [0.40306201166002775]
c: [-0.00093646343161886555]
c: [0.31134489172007546]
c: [0.213015950708042]
c: [-0.44890096315549349]
c: [0.20923511534754569]
c: [-0.12560918654851586]
c: [0.043075391614712417]
c: [0.00090800977328379755]
c: [-0.12536657942387519]
c: [0.61626841199866045]
c: [-0.28222525469223658]
c: [-0.67793238398597]
c: [0.074307976001463535]
c: [0.01482943664202562]
c: [-0.58135453785296476]
c: [0.12115213888765454]
c: [-0.8826719214118558]
c: [-0.28498300031401458]
c: [-0.14741043761715203]
c: [-0.23157253029517219]
c: [-0.3535337035561541]
c: [-0.13013582836828574]
c: [0.086146706609955506]
c: [-0.02362104463936111]
c: [-0.2080900531279366]
c: [0.1179375149567667]
c: [0.0046826774296451152]
c: [-0.081643795783977874]
c: [0.54313528824021684]
c: [0.16777726566170725]
c: [-0.50920034458924623]
c: [0.31717471190102525]
c: [0.0058895824363630672]
c: [-0.38842741393653196]
c: [0.10743298645532842]
c: [0.11123596446295138]
c: [0.046849225535484873]
c: [0.25241881386028547]
c: [0.16433786876260328]
c: [0.35398393556495961]
c: [0.80588294058100074]
c: [0.30935961506082721]
c: [-0.22572868273635902]
c: [1.4176953454959809]
c: [-0.13746463300400466]
c: [-1.3082544511488219]
c: [0.5175536419248844]
c: [-0.44324305997760022]
c: [0.16429236204701231]
c: [-0.23977137683100383]
c: [-0.0014108124801036485]
c: [-0.24344279835364735]
c: [0.47419867563676932]
c: [-1.0863617833072106]
c: [-0.74934690956367167]
c: [-0.7025109461200949]
c: [1.5459978794003646]
c: [1.4729245473804149]
c: [-0.7196919631052191]
c: [-0.79563821334715279]
c: [0.43561809763530673]
c: [0.40980546231650183]
c: [1.0799031224249789]
c: [0.10307314551650426]
c: [-0.13711557501239088]
c: [0.074108507712023639]
c: [-0.065488276769459369]
c: [-0.90344973180101051]
c: [-0.1269098967449411]
c: [0.73393700971690012]
c: [0.36649558588905573]
c: [0.12883213739248098]
c: [0.94047555384144466]
c: [-0.083476912031205275]
c: [0.187729755092158]
c: [-0.12073263552758365]
c: [-0.52738453138904695]
c: [0.86768553348029231]
c: [0.47563066887149663]
c: [0.77813559145455213]
c: [0.065564471681250375]
c: [-0.41278101665607303]
c: [-0.81414638705188036]
c: [-0.39237382169480128]
c: [-0.56204188164571289]
c: [-1.0214285609793528]
c: [0.57587065336676824]
c: [0.090725290740075126]
c: [0.097633146819458422]
c: [-0.057683442199098336]
c: [-0.3312095627929546]
c: [0.22364739335675343]
c: [-0.76561099023192547]
c: [-0.2165723689528434]
c: [-0.30720667001432805]
c: [-0.044790934977394802]
c: [0.44815213012277211]
c: [-0.82987289935207964]
c: [0.2865261216211144]
c: [0.45478860749204286]
c: [0.9311759093574612]
c: [0.54687215334514916]
c: [0.1127762019668576]
c: [-0.44759450630731762]
c: [-0.29014889239700609]
c: [0.13109504383670928]
c: [-0.39140960210191855]
c: [-0.43540351494532481]
c: [-0.21297560369539673]
c: [-0.12927685759928184]
c: [0.47917929852210661]
c: [-0.81240702176281487]
c: [-0.0032374629497745069]
c: [0.42551907495504199]
c: [0.061660943386178647]
c: [-1.2829495307504699]
c: [0.53425017418126375]
c: [0.14706085989973852]
c: [0.082458838932450526]
c: [0.24740789975086358]
c: [-0.38112715341448794]
c: [-0.87900736415006575]
c: [-0.38793579617463336]
c: [0.59705135513566876]
c: [0.48381745179359281]
c: [-0.31013922090766605]
c: [-0.098294332502652196]
c: [0.19905210426029107]
c: [0.13126026693576545]
c: [0.037434778637880216]
c: [0.57402570784961404]
c: [0.54600470149511815]
c: [0.52502854897401119]
c: [0.5316161610686938]
c: [-0.27766203032604464]
c: [0.040376584436196655]
c: [0.31278234696345097]
c: [0.14411934593113321]
c: [0.047912876202897615]
c: [-0.73484626252921192]
c: [-0.73102322414558218]
c: [-0.013990496364054991]
c: [-0.24536825001663351]
c: [0.078986465945985171]
c: [1.6778013658422137]
c: [-0.42394526473290955]
c: [-0.28592990506623589]
c: [-0.04865451690470373]
c: [-0.49127875720349456]
c: [-0.36492012908880178]
c: [-0.31622769842201842]
c: [-0.40398159716277776]
c: [-0.30253055114196725]
c: [-0.064379962683381184]
c: [0.36669848729755589]
c: [0.0993524183805789]
c: [-0.009799115490829147]
c: [0.10561171908495479]
c: [-0.37405903394103618]
c: [0.10817317300338769]
c: [0.60961589087089418]
c: [-0.4390499913254064]
c: [-0.15877856768034357]
c: [0.39419758537383526]
c: [0.10194491054534358]
c: [-0.38888186614319237]
c: [0.19308955237534325]
c: [0.41859923964138884]
c: [0.10060812429286005]
c: [-0.34744024547389279]
c: [-0.10875326725955418]
c: [0.2948875326974647]
c: [-0.18245667696994639]
c: [0.35883260268807249]
c: [-0.092650873198414613]
c: [-0.12146469242907627]
c: [-0.0029727889021579378]
c: [0.032811946537344039]
c: [-0.0037655016339335607]
c: [-0.098497620093328506]
c: [0.0005969526152124798]
c: [-0.010233127950695914]
c: [-0.09795280229663289]
c: [-0.069675334690875917]
c: [0.029163816440914942]
c: [-0.0031007404105270536]
c: [-0.021267757772323502]
c: [-0.059906132491894228]
c: [-0.015212496790853665]
c: [0.10360882220801228]
c: [0.11932679537759884]
c: [-0.014242853838713565]
c: [0.050947222563483226]
c: [-0.14960458127667545]
c: [-0.00046728670652280247]
c: [0.04101043759592693]
c: [-0.083349076912116529]
c: [-0.25370857373246569]
c: [0.098500755578325758]
c: [-0.064676791877345999]
c: [0.10184395167726668]
c: [0.033507645050146716]
c: [-0.070909462309170987]
c: [0.036917608064483673]
c: [-0.17235959150012364]
c: [-0.0018098522632267132]
c: [0.1633756306392532]
c: [-0.024757820219027556]
c: [-0.08805191606180815]
c: [0.088862618775518668]
c: [0.39364663499858166]
c: [0.16901670817246961]
c: [0.055750478531322478]
c: [0.35999704092325496]
c: [-0.071844118937661447]
c: [-0.013802244545107797]
c: [-0.087058748585714316]
c: [0.02019252166535376]
c: [0.011156741095630163]
c: [0.036463512544058628]
c: [-0.011880143491414183]
c: [0.051869641152750237]
c: [-0.087625687293117274]
c: [-0.025796253195925847]
c: [-0.057177728985125714]
c: [0.018358435454374534]
c: [-0.016583350074313233]
c: [-0.094282802730179138]
c: [0.011383135309890172]
c: [0.015949354778129188]
c: [-0.044641187169254255]
c: [-0.077682198358652602]
c: [0.62074475515348748]
c: [-0.20576402947900976]
c: [0.25877276704443425]
c: [-0.13625501110404847]
c: [-0.016730943162681308]
c: [0.091886803533671138]
c: [0.26476853704564979]
c: [-0.094987595048114132]
c: [0.15374101083886768]
c: [-0.039479915958840719]
c: [-0.022745140854373361]
c: [0.018512782655785529]
c: [0.029349117128984803]
c: [0.04868404117079965]
c: [0.20236101888494859]
c: [-0.13470466042227178]
c: [-0.19759459054036349]
c: [0.084428694519964362]
c: [-0.13976471507735433]
c: [0.19430007676503552]
c: [0.13368331619983079]
c: [0.13191150010463648]
c: [0.046019778512912432]
c: [0.16907455832691809]
c: [0.26757596962288677]
c: [-0.43626093276838435]
c: [-0.030207127390191189]
c: [-0.078311454870944305]
c: [0.13734611421902185]
c: [-0.41287303642819528]
c: [-0.0033095825020864507]
c: [0.076239724544509321]
c: [-0.14282399028139015]
c: [0.020724972484416373]
c: [0.2602485786272169]
c: [-0.27531663851950772]
c: [0.020322915469989652]
c: [0.26142266804951764]
c: [0.041698281850041083]
c: [0.042324443728783745]
c: [-0.10585342180808013]
c: [-0.13984117615713818]
c: [-0.16472716164315931]
c: [0.0023549836120662295]
c: [-0.17487011131395919]
c: [0.033616902459138724]
c: [-0.038218412163880479]
c: [0.28645390807145821]
c: [-0.0022940811432658145]
c: [-0.1694166362089673]
c: [-0.073353243184679479]
c: [0.11502168380805898]
c: [0.16543586168859445]
c: [0.16528383373527955]
c: [0.0082823048189854982]
c: [-0.056703004853619725]
c: [-0.13353195243499591]
c: [0.044476392364320723]
c: [-0.31718641077311482]
c: [-0.19372018250442077]
c: [-0.1510305794921899]
c: [-0.28634974796767265]
c: [0.19049856314569566]
c: [0.20349905267094071]
c: [-0.18873403720880971]
c: [-0.11672149257770033]
c: [0.16528395589922376]
c: [0.072887281090779299]
c: [0.023115312520313219]
c: [0.0054615004946161182]
c: [-0.081581920340686148]
c: [0.10104614262197527]
c: [-0.046679741363081596]
c: [0.069370461557174662]
c: [-0.25332500847981571]
c: [0.25689643875325752]
c: [0.26551464243348616]
c: [-0.38653167832257301]
c: [-0.44367482048673373]
c: [-0.037680881035585867]
c: [-0.013349862343608992]
c: [0.048295876677340498]
c: [-0.026568083732487261]
c: [0.032838113842561925]
c: [0.11212931785404537]
c: [-0.19768270752900663]
c: [0.027611857712299556]
c: [-0.082718792268369978]
c: [-0.066722326164110238]
c: [-0.0046734190448720929]
c: [-0.20394518597669015]
c: [-0.079721328075127051]
c: [0.42904160917174416]
c: [0.73427042719061653]
c: [0.036424293544805017]
c: [-0.36203141727920202]
c: [-0.26292740419608723]
c: [-0.44409983096711203]
c: [-0.29168582484636807]
c: [0.0095447089004316484]
c: [0.43756017735292657]
c: [-0.15036544993752995]
c: [0.31358704813609817]
c: [0.15161872117731562]
c: [0.14041909045859888]
c: [-0.094978314882475059]
c: [0.15433633798117763]
c: [0.096153507774652827]
c: [0.085309425117121931]
c: [-0.22296062125690697]
c: [-0.42421307665762487]
c: [-0.24493407496048808]
c: [0.4862944096643011]
c: [-0.72189114135312715]
c: [0.21242755137441277]
c: [-0.51158855258343028]
c: [0.11782791121042799]
c: [0.81928750608353196]
c: [0.099093166399278329]
c: [-0.11672424053258368]
c: [-0.013161402505579357]
c: [-0.057094510619767794]
c: [0.19053942867201754]
c: [-0.16054519018762411]
c: [0.043395410477241027]
c: [-0.031249954531050842]
c: [-0.64265088697332284]
c: [0.061686005170198656]
c: [-0.80804731424588372]
c: [0.15040625362296839]
c: [-0.073789264681661526]
c: [-0.25769479876316143]
c: [0.057465201991367544]
c: [0.15497101669568811]
c: [0.78775754396952524]
c: [0.14796513090720534]
c: [0.17976890180095301]
c: [0.15978875129608783]
c: [-0.32848407950523861]
c: [0.1393172268457166]
c: [-0.20319703666833377]
c: [0.588473746947072]
c: [0.19997103465185659]
c: [-0.029256486659378422]
c: [0.10881245890987915]
c: [-0.051498797564911554]
c: [-0.57194690495748401]
c: [0.5134332745593928]
c: [-0.11850582697232898]
c: [0.0063100929336722608]
c: [-0.090007869074328367]
c: [0.32031314434728475]
c: [0.47079749466533788]
c: [-0.093106114078488386]
c: [0.20177048461957967]
c: [0.0034469418841762563]
c: [-0.05109799605290944]
c: [-0.36427959195437964]
c: [-0.24680391617997682]
c: [-0.13852794714060326]
c: [0.20218593093161441]
c: [-0.16329267530885025]
c: [0.51755157303150867]
c: [-0.0032337863197030555]
c: [-0.3181342673724365]
c: [0.34583560812639541]
c: [-0.13079404434127362]
c: [-0.19936225905129321]
c: [-0.0023323147401183124]
c: [0.18656366779391093]
c: [-0.41983273416070094]
c: [0.46419004853917123]
c: [0.15604788409955955]
c: [0.22736441820326905]
c: [-0.34943656906209258]
c: [-0.23277345993119664]
c: [-0.095833865642305199]
c: [-0.06671458546232531]
c: [-0.35547633267683404]
c: [0.3475935209158364]
c: [0.028830289485961221]
c: [-0.33232877962850776]
c: [-0.37620784702290611]
c: [-0.15904370433187004]
c: [0.13674199957108624]
c: [-0.64668289211450747]
c: [-0.14542739212265995]
c: [0.33746924718272242]
c: [0.53187542258706633]
c: [1.0626821423459276]
c: [-0.028414194387044369]
c: [-0.11912425445604118]
c: [0.03893347309661279]
c: [0.3592592868052123]
c: [-0.60055370216594151]
c: [0.12256271308734076]
c: [-0.094782187730488271]
c: [-0.04591912369139111]
c: [0.10446025057636472]
c: [0.31128181092303303]
c: [-0.34052640776937776]
c: [0.15675087959916234]
c: [0.20395337184122433]
c: [-0.081776543684360978]
c: [0.54574906686567293]
c: [-0.060586094978206523]
c: [0.026515139536624623]
c: [0.18098137448465451]
c: [0.22704025266942424]
c: [0.35685441631474507]
c: [-0.15948879776006405]
c: [0.11329539285437353]
c: [-0.11553191016200576]
c: [-0.0096012263912722915]
c: [-0.1942326930912881]
c: [-0.12952175004126384]
c: [0.23944865798119006]
c: [-0.14443013979260122]
c: [-0.22607650116730205]
c: [0.7898116558168361]
c: [-0.098152142850811114]
c: [-0.21779657895914498]
c: [0.096652375587609363]
c: [0.30189539043142238]
c: [-0.49814763656611977]
c: [0.1814949985617236]
c: [-0.23307375109889433]
c: [-0.039140877544758756]
c: [0.35636376640952894]
c: [-0.0037739787574247985]
c: [0.40355064715220812]
c: [-0.31492890173015547]
c: [0.43195931828805456]
c: [-0.046008156505491386]
c: [-0.46064409495293457]
c: [-0.066527931744325752]
c: [-0.37112693616643366]
c: [0.26579496737918856]
c: [0.11326976941167156]
c: [0.23681910599957251]
c: [-0.19617006667927767]
c: [-0.026983425721261368]
c: [0.090591514541599638]
