ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.44014812835300976    0.3302626440672181     0.10988548428579155    1.0000000000000001e-40 0.5804032192376269     1.3667674439840996     0.5180615918655297     1.3211358668935422     0.9671821079328491     0.941746603836214      10     10     1.0000000000000001e-40 1.0000000000000002e-72 0                      0.0                    0.0                    0.0                   
0           0          1        0.18781894701605883    0.07743919536587955    0.11037975105446897    5.957102792671999e-10  0.2810480017045821     1.3698378667058242     0.24064892030395757    1.323957225800423      0.9694346658754275     0.9438038645908526     10     10     5.915690840509004e-10  4.141195216299445e-12  0                      0.0                    0.0                    0.0                   
0           0          2        0.18256739405826733    0.07361835859325626    0.10894903271302721    2.7519838492793067e-09 0.2740268704974179     1.3609311404646443     0.23577360299850947    1.3164661782840124     0.9649471333291585     0.9403479897752125     10     10     2.6580156528910415e-09 9.396819638826508e-11  0                      0.0                    0.0                    0.0                   
0           0          3        0.17863315969669244    0.07431626165496806    0.1043168932772713     4.764453092018764e-09  0.2753226958996571     1.3316858481366103     0.23820172447021773    1.2873878434127206     0.9463841380884883     0.9216120619475715     10     10     4.467832226906914e-09  2.9662086511184995e-10 0                      0.0                    0.0                    0.0                   
0           0          4        0.17276721837649048    0.07676877684085236    0.09599843095547796    1.058016018489928e-08  0.2798287911682906     1.277487118395696      0.24398022099446354    1.232879482506362      0.9163763018919344     0.8910461955667528     10     10     9.381850727493126e-09  1.1983094574061546e-09 0                      0.0                    0.0                    0.0                   
0           0          5        0.17049945406033912    0.0794830873781573     0.09101635015242718    1.652975464825696e-08  0.2847327678971464     1.2438962832254978     0.2495160863939885     1.1986394846376287     0.9026811365589726     0.8767191467607898     10     10     1.3850315036580034e-08 2.6794396116769277e-09 0                      0.0                    0.0                    0.0                   
0           0          6        0.1700204488856504     0.0797909820439667     0.09022944942832575    1.741335792464644e-08  0.28528372136077423    1.2385074287297766     0.24986018648059957    1.1932138388085975     0.8999061343281642     0.8739140679709874     10     10     1.4409877658286448e-08 3.0034802663599907e-09 0                      0.0                    0.0                    0.0                   
0           0          7        0.1691637506829844     0.0800671810773581     0.08909655097687928    1.862874703634966e-08  0.2857770541654309     1.2307076733365392     0.24992379264774764    1.1855015604334735     0.8947066247612538     0.8687880228134806     10     10     1.5162251770506125e-08 3.4664952658435347e-09 0                      0.0                    0.0                    0.0                   
0           0          8        0.16787839762334325    0.08069653644987565    0.08718184002931163    2.114415595809104e-08  0.2868980083014688     1.217411717897005      0.2502779952860039     1.1725178359123838     0.8847513408363362     0.8590425465065297     10     10     1.66952117364879e-08   4.44894422160314e-09   0                      0.0                    0.0                    0.0                   
0           0          9        0.16735872171372435    0.08148588062923877    0.08587281717546282    2.3909022811762515e-08 0.2882977596690396     1.2082375189513581     0.2511331924284558     1.1637600900201928     0.8772262520156857     0.8518403119476399     10     10     1.843888632786381e-08  5.470136483898707e-09  0                      0.0                    0.0                    0.0                   
