10	0.23608558375567687	1.1898366931890185	0.13858479303416746
20	0.2272388803168568	1.1202809963032194	0.124511808996848
30	0.22715280481450315	1.1175138742451005	0.12405356510040913
40	0.2254370168162225	1.1141951363250953	0.12288029934928311
50	0.22532112268369983	1.1139745415522568	0.12277711877969726
60	0.22533301312523846	1.1125458993866404	0.1225907606181075
70	0.22511666111546177	1.112575631818085	0.12249992465545756
80	0.22513060318900377	1.1118270069992988	0.12241370266419713
90	0.22512608072848395	1.1110469260384541	0.12232677742213433
100	0.2251297568317136	1.1104803208998493	0.12226459012989711
