ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.5067806283885335     0.32600119038674236    0.18077934909248014    8.890931102727219e-08  0.5804032192376269     1.3667674439840998     0.5180615918655297     1.3211358668935422     0.9671821079328491     0.9417466038362141     250    925    0.0                    0.0                    0                      2.3864190781912653e-08 2.7716255742960385e-08 3.7328864502399156e-08
0           0          1        0.3062959795194644     0.12554699321657667    0.1807488973895882     8.891329956984025e-08  0.3601831382162809     1.3666523253347937     0.3056175250897247     1.321242033871513      0.967468682301075      0.9421639683939506     250    925    3.988317511811396e-12  2.2505911122051496e-16 0                      2.3864190781912345e-08 2.7716255742960113e-08 3.7328864502396866e-08
0           0          2        0.2677018971825582     0.0861314484026605     0.18157035977731614    8.900258162881072e-08  0.29833286229855804    1.3697543658951632     0.2565300960352464     1.3251042991917237     0.9781527821024303     0.9527607474746189     250    925    9.328897978034273e-11  1.713329892801628e-14  0                      2.386418511773427e-08  2.771625053140833e-08  3.7328839866588855e-08
0           0          3        0.2493999849792701     0.07921178585116143    0.17018810963688175    8.949122693559557e-08  0.28609819774649553    1.3261261025515714     0.2673536470646438     1.2774086324692528     0.9556036219131764     0.9275856280999728     250    925    5.846232070465233e-10  4.563098250728626e-13  0                      2.3863797025133234e-08 2.7715907677957903e-08 3.7326442715632833e-08
0           0          4        0.23299138027423388    0.0626282536206476     0.1703630368339328     8.981965346831534e-08  0.2543931251174589     1.3268074543345396     0.2402640521203724     1.2746148223752523     0.9624530019392732     0.9306435820346707     250    925    9.17242597296796e-10   1.0986098208068428e-12 0                      2.3862571197474117e-08 2.771480531509125e-08  3.7323935748632355e-08
0           0          5        0.21476619053065008    0.05161056196470434    0.1631555382380322     9.032791349397037e-08  0.23093486972923757    1.2984377291591196     0.22043286075019689    1.2437924757751408     0.9430329710700396     0.9104458726002634     250    925    1.4415965956256754e-09 2.4776135717235534e-12 0                      2.3853714708644166e-08 2.7706917345248768e-08 3.732320723088004e-08 
0           0          6        0.21114807254950116    0.05039030804016527    0.16075767272248728    9.178684851852925e-08  0.2281884856886351     1.288860967371939      0.2206116921886503     1.2249581641360205     0.9425684883686669     0.9029659627187321     250    925    2.498771501424547e-09  6.847214825569894e-12  0                      2.3807796739264828e-08 2.7663533668952623e-08 3.780989939406168e-08 
0           0          7        0.2077332373604343     0.04918751940013673    0.1585456256848756     9.227542199789711e-08  0.22544867133242286    1.2799628018693132     0.21336492910989843    1.2166242186599545     0.935486207407723      0.8962234588499154     250    925    2.780489108316423e-09  8.237897733179848e-12  0                      2.377950051386686e-08  2.7637061318261073e-08 3.807013315971958e-08 
0           0          8        0.20177832110552818    0.04716488647498734    0.1546133417099078     9.292063307789451e-08  0.22076469233519977    1.2639901794333606     0.21067597994737958    1.2022358848167969     0.9226883782119059     0.8845378651854595     250    925    3.0672385463959023e-09 9.798453191323043e-12  0                      2.3755972389293426e-08 2.7614686218383552e-08 3.8472937470630305e-08
0           0          9        0.19487321264923638    0.04199718169020152    0.15287593646676148    9.449227342661268e-08  0.20831967686284486    1.2568683250288253     0.19650075679918239    1.1952806695891698     0.9245403401894777     0.8863732089422584     250    925    3.6885516314337957e-09 1.3346399607179343e-11 0                      2.369412685570827e-08  2.7560683402263377e-08 3.953556513760005e-08 
0           0          10       0.18336339266024052    0.03674973741246269    0.14661355847385102    9.677392682288282e-08  0.19487105654389042    1.230856103763295      0.18232140417663933    1.166478990793956      0.9026891538181747     0.8632448233113896     250    925    4.398862810670396e-09  1.923545365276442e-11  0                      2.3606322098054254e-08 2.748551306373735e-08  4.126399339676805e-08 
0           0          11       0.16963763882978114    0.03441028766596214    0.13522724875436487    1.0240945410004933e-07 0.18856642668462       1.1820948422898283     0.17132417598040028    1.1211681381212844     0.8608478583431766     0.8241131677197645     250    925    5.742194122146302e-09  3.359986011591591e-11  0                      2.344979762934893e-08  2.7369542556708767e-08 4.581431993172941e-08 
0           0          12       0.16741853272850193    0.03216791143921386    0.1352505179355675     1.0335372054143442e-07 0.1823188831977489     1.1821965421918503     0.1679300953941747     1.1220680954493867     0.8612129615108286     0.8250970357015994     250    925    5.9428913561010476e-09 3.615795062322376e-11  0                      2.3431533390204952e-08 2.7357406186673265e-08 4.658573165783194e-08 
0           0          13       0.16363126687756677    0.03123787735172964    0.13239328519761012    1.0432822701463264e-07 0.1796639639612245     1.1696426490689418     0.1656566527946977     1.1107843786249674     0.8520174998909845     0.8167346773747365     250    925    6.2349167613359635e-09 3.9931248743194103e-11 0                      2.3400785441745403e-08 2.7334942572757645e-08 4.731765099005042e-08 
0           0          14       0.157292220449093      0.029934072427913818   0.1273580427270237     1.0529415549278717e-07 0.17587459980805512    1.1471848536477234     0.16189547391575132    1.0895023303716658     0.8345860828708017     0.8001098078520323     250    925    6.724942449243524e-09  4.696701083638089e-11  0                      2.333765898040896e-08  2.728642336176105e-08  4.7898163690537256e-08
0           0          15       0.14708091830498296    0.02809877685222127    0.11898203332898785    1.0812377385925441e-07 0.17039777804247624    1.1088196393570924     0.15858214784450853    1.0513124399486977     0.8061890583735782     0.7720839051935754     250    925    7.567242462495335e-09  6.106262897677917e-11  0                      2.3234606460408563e-08 2.7209767511927935e-08 5.0051094795445795e-08
