1 0.306296 360.18 1366.65
2 0.267702 298.33 1369.75
3 0.249400 286.10 1326.13
4 0.232991 254.39 1326.81
5 0.214766 230.93 1298.44
6 0.211148 228.19 1288.86
7 0.207733 225.45 1279.96
8 0.201778 220.76 1263.99
9 0.194873 208.32 1256.87
10 0.183363 194.87 1230.86
11 0.169638 188.57 1182.09
12 0.167419 182.32 1182.20
13 0.163631 179.66 1169.64
14 0.157292 175.87 1147.18
15 0.147081 170.40 1108.82
16 0.137001 190.44 1026.16
17 0.127148 172.60 1007.95
18 0.120888 165.78 987.10
19 0.117623 174.74 954.00
20 0.112845 164.73 945.89
21 0.105811 158.87 917.04
22 0.096403 153.82 871.53
23 0.092396 156.23 843.02
24 0.087756 147.35 830.48
25 0.083956 151.18 799.38
26 0.080082 142.03 791.07
27 0.078929 141.07 785.24
28 0.077211 140.19 775.44
29 0.074830 139.41 760.85
30 0.072700 137.15 750.41
31 0.069886 131.97 740.27
32 0.067992 122.79 742.84
33 0.066040 118.91 735.54
34 0.064899 119.30 726.83
35 0.063632 117.03 721.49
36 0.062690 111.71 723.19
37 0.061458 110.05 716.91
38 0.060173 106.76 712.60
39 0.058507 107.05 699.98
40 0.057293 104.63 694.66
41 0.056032 101.55 689.83
42 0.054955 100.92 682.66
43 0.054452 101.94 677.31
44 0.053866 99.66 676.24
45 0.053085 99.42 670.60
46 0.052091 98.66 664.03
47 0.051087 98.94 655.74
48 0.050257 98.26 650.21
49 0.049419 96.96 645.49
51 0.047899 94.45 636.99
52 0.047320 93.13 634.22
53 0.046639 92.70 629.29
54 0.046146 92.72 625.19
55 0.045564 91.11 622.75
56 0.044962 91.32 617.42
57 0.044409 89.91 614.86
58 0.043797 87.74 612.84
59 0.043550 86.06 613.15
60 0.043151 85.90 610.00
61 0.042599 85.12 606.41
62 0.041921 84.13 602.00
63 0.041433 83.38 598.84
64 0.040833 83.00 594.18
65 0.040304 83.43 588.96
66 0.039807 81.46 587.35
67 0.039372 80.93 584.24
68 0.038933 80.91 580.38
69 0.038570 80.64 577.52
70 0.038091 79.50 574.80
71 0.037712 79.07 571.98
72 0.037304 79.30 567.97
73 0.036763 78.75 563.80
74 0.036240 78.60 559.19
75 0.035922 77.33 558.03
76 0.035602 76.09 556.76
77 0.035125 75.29 553.42
78 0.034650 74.43 550.13
79 0.034039 72.72 546.67
80 0.033599 73.00 542.13
81 0.033109 70.69 540.51
82 0.032727 68.92 539.15
83 0.032354 67.65 537.17
84 0.032205 66.86 536.74
85 0.031961 66.57 534.75
86 0.031771 66.70 532.74
87 0.031485 67.32 529.17
88 0.031062 66.60 525.94
89 0.030661 66.56 522.04
90 0.030503 66.45 520.62
91 0.030249 66.50 518.02
92 0.029924 66.00 515.41
93 0.029576 64.85 513.38
94 0.029242 64.78 510.10
95 0.029153 64.71 509.28
96 0.029009 64.84 507.65
97 0.028769 64.52 505.62
98 0.028451 64.78 502.03
99 0.028068 64.09 498.96
101 0.027664 63.17 495.94
102 0.027487 63.26 493.97
103 0.027265 62.94 492.06
104 0.027051 62.58 490.26
105 0.026843 61.87 488.97
106 0.026547 61.67 486.09
107 0.026268 60.93 484.05
108 0.025971 60.16 481.84
109 0.025825 59.92 480.56
110 0.025668 60.07 478.69
111 0.025509 59.80 477.32
112 0.025338 59.40 475.96
113 0.025296 60.03 474.71
114 0.025226 59.87 474.16
115 0.025106 59.57 473.22
116 0.024921 59.26 471.58
117 0.024730 58.47 470.48
118 0.024529 58.54 468.17
119 0.024395 58.07 467.29
120 0.024223 57.85 465.65
121 0.024037 57.46 464.07
122 0.023929 57.47 462.85
123 0.023789 57.12 461.72
124 0.023625 56.61 460.51
125 0.023483 56.31 459.28
126 0.023334 56.13 457.82
127 0.023228 55.92 456.89
128 0.023084 55.31 456.00
129 0.022892 55.20 453.96
130 0.022842 55.00 453.64
131 0.022754 54.94 452.70
132 0.022607 54.92 451.04
133 0.022407 54.73 448.97
134 0.022313 55.32 447.18
135 0.022200 55.18 446.03
136 0.022077 54.81 445.07
137 0.021980 54.67 444.11
138 0.021893 54.78 442.96
139 0.021770 54.64 441.70
140 0.021645 54.45 440.47
141 0.021574 53.77 440.48
142 0.021482 53.85 439.29
143 0.021406 54.09 438.10
144 0.021313 54.12 436.97
145 0.021238 54.30 435.86
146 0.021169 54.00 435.40
147 0.021076 53.79 434.57
148 0.020988 53.85 433.45
149 0.020898 53.58 432.70
151 0.020723 53.32 430.93
152 0.020637 53.14 430.12
153 0.020561 53.26 429.05
154 0.020507 52.93 428.81
155 0.020430 52.91 427.91
156 0.020332 52.77 426.90
157 0.020263 53.05 425.71
158 0.020184 52.83 425.04
159 0.020109 52.96 423.95
160 0.020048 52.69 423.56
161 0.019976 52.40 423.02
162 0.019896 52.20 422.30
163 0.019873 52.29 421.92
164 0.019834 52.22 421.52
165 0.019772 51.98 421.05
166 0.019697 51.72 420.45
167 0.019649 51.41 420.24
168 0.019605 51.31 419.82
169 0.019556 51.15 419.41
170 0.019493 51.24 418.53
171 0.019424 51.05 417.92
172 0.019382 50.80 417.69
173 0.019340 50.77 417.21
174 0.019305 50.97 416.54
175 0.019266 50.96 416.06
176 0.019222 50.90 415.59
177 0.019191 50.78 415.35
178 0.019160 50.81 414.92
179 0.019131 50.86 414.50
180 0.019104 50.96 414.04
181 0.019068 50.88 413.69
182 0.019040 50.73 413.53
183 0.019005 50.49 413.38
184 0.018979 50.30 413.29
185 0.018951 50.25 413.00
186 0.018914 50.21 412.59
187 0.018874 50.25 412.04
188 0.018831 50.33 411.39
189 0.018793 50.14 411.15
190 0.018757 50.04 410.83
191 0.018714 50.06 410.27
192 0.018671 50.32 409.39
193 0.018647 50.17 409.28
194 0.018613 50.05 408.99
195 0.018579 50.08 408.53
196 0.018543 50.13 408.01
197 0.018511 49.81 408.01
198 0.018476 49.84 407.53
199 0.018436 49.66 407.24
201 0.018384 49.55 406.71
202 0.018351 49.46 406.40
203 0.018307 49.30 406.04
204 0.018266 49.19 405.64
205 0.018245 49.03 405.56
206 0.018218 49.00 405.26
207 0.018185 48.87 405.00
208 0.018159 48.87 404.67
209 0.018129 48.76 404.42
210 0.018091 48.65 404.05
211 0.018067 48.58 403.83
212 0.018033 48.43 403.59
213 0.017992 48.24 403.28
214 0.017975 48.45 402.82
215 0.017949 48.37 402.58
216 0.017916 48.35 402.17
217 0.017890 48.10 402.14
218 0.017863 48.02 401.90
219 0.017831 48.20 401.27
220 0.017798 48.35 400.65
221 0.017753 48.39 400.03
222 0.017737 48.07 400.20
223 0.017712 48.01 399.96
224 0.017680 48.08 399.46
225 0.017647 48.14 398.97
226 0.017622 48.19 398.59
227 0.017592 48.13 398.26
228 0.017559 47.95 398.05
229 0.017532 47.94 397.72
230 0.017523 47.95 397.58
231 0.017506 47.94 397.37
232 0.017481 47.88 397.12
233 0.017453 47.87 396.77
234 0.017434 47.82 396.58
235 0.017409 47.88 396.18
236 0.017379 47.90 395.77
237 0.017353 47.70 395.67
238 0.017329 47.78 395.26
239 0.017310 47.75 395.05
240 0.017290 47.54 395.04
241 0.017268 47.48 394.82
242 0.017242 47.40 394.57
243 0.017222 47.34 394.39
244 0.017203 47.55 393.89
245 0.017185 47.76 393.39
246 0.017170 47.63 393.35
247 0.017154 47.58 393.21
248 0.017138 47.63 392.94
249 0.017125 47.51 392.90
251 0.017092 47.18 392.86
252 0.017077 46.92 392.99
253 0.017060 46.87 392.82
254 0.017046 46.94 392.56
255 0.017031 46.95 392.35
256 0.017016 47.02 392.07
257 0.017002 46.97 391.95
258 0.016993 46.88 391.93
259 0.016980 46.80 391.85
260 0.016967 46.73 391.76
261 0.016956 46.59 391.79
262 0.016944 46.50 391.73
263 0.016931 46.44 391.64
264 0.016920 46.39 391.55
265 0.016909 46.48 391.30
266 0.016900 46.50 391.15
267 0.016890 46.40 391.15
268 0.016880 46.45 390.95
269 0.016870 46.38 390.90
270 0.016861 46.29 390.90
